"PVWatts: Hourly PV Performance Data"
"Requested Location:","jakarta"
"Location:","SINGAPORE, SINGAPORE"
"Lat (deg N):","1.37"
"Long (deg E):","103.98"
"Elev (m):","16"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","29","21","0","0","26","0","0","26","0","0"
"9","29","22","0","0","26","0","0","26","0","0"
"9","29","23","0","0","26","0","0","26","0","0"
"9","30","0","0","0","26","0","0","26","0","0"
"9","30","1","0","0","25","0","0","25","0","0"
"9","30","2","0","0","25","0","0","25","0","0"
"9","30","3","0","0","26","0","0","26","0","0"
"9","30","4","0","0","25.7","0","0","25.7","0","0"
"9","30","5","0","0","25.8","0.2","0","25.8","0","0"
"9","30","6","0","0","26","0.5","0","26","0","0"
"9","30","7","42","55","27","0","60.106","26.533","49.047","42.558"
"9","30","8","0","80","28","3.1","76.034","28.593","64.285","57.493"
"9","30","9","351","164","29","2.6","383.412","37.197","306.368","293.693"
"9","30","10","475","311","29","3.1","686.181","44.31","534.803","514.745"
"9","30","11","764","239","30","2.6","935.526","52.564","699.685","673.193"
"9","30","12","696","300","31","2.6","972.613","54.947","718.571","691.282"
"9","30","13","253","430","31.3","3.1","668.628","47.492","514.166","494.848"
"9","30","14","204","431","30","4.1","603.848","42.846","475.512","457.541"
"9","30","15","18","177","29","3.1","184.643","33.453","152.394","143.692"
"9","30","16","0","133","27","2.6","126.702","29.196","106.815","99.134"
"9","30","17","143","202","26","0","249.454","34.994","199.055","189.234"
"9","30","18","7","34","25.9","0","33.258","27.587","27.892","21.812"
"9","30","19","0","0","25.9","0","0","25.9","0","0"
"9","30","20","0","0","25.9","0.5","0","25.9","0","0"
"9","30","21","0","0","26","0","0","26","0","0"
"9","30","22","0","0","26.1","1","0","26.1","0","0"
"9","30","23","0","0","26.4","1","0","26.4","0","0"
"10","1","0","0","0","26.7","3.9","0","26.7","0","0"
"10","1","1","0","0","27.1","3.6","0","27.1","0","0"
"10","1","2","0","0","27.3","3.4","0","27.3","0","0"
"10","1","3","0","0","27.5","3.3","0","27.5","0","0"
"10","1","4","0","0","27.7","3.1","0","27.7","0","0"
"10","1","5","0","0","27.8","2.8","0","27.8","0","0"
"10","1","6","0","0","28.2","2.4","0","28.2","0","0"
"10","1","7","0","44","28.5","2.1","41.872","28.093","35.486","29.261"
"10","1","8","85","170","29.3","2.8","199.173","32.868","162.175","153.244"
"10","1","9","116","307","30.2","3.4","369.56","37.739","297.352","284.932"
"10","1","10","126","426","31","4.1","517.343","41.501","409.952","394.149"
"10","1","11","200","444","31.2","4.4","617.889","43.748","484.395","466.119"
"10","1","12","200","482","31.4","4.8","667.481","44.576","521.178","501.61"
"10","1","13","200","478","31.6","5.1","662.096","44.308","517.68","498.237"
"10","1","14","200","431","31.5","5.5","601.189","42.544","474.16","456.236"
"10","1","15","109","415","31.3","5.8","486.078","39.873","388.284","373.166"
"10","1","16","88","292","31.2","6.2","334.295","36.681","270.35","258.676"
"10","1","17","61","145","30.3","5","162.409","32.971","132.12","123.881"
"10","1","18","0","21","29.5","3.8","19.899","29.077","16.785","10.913"
"10","1","19","0","0","28.6","2.6","0","28.6","0","0"
"10","1","20","0","0","28","2.1","0","28","0","0"
"10","1","21","0","0","28","2.1","0","28","0","0"
"10","1","22","0","0","27.9","2.1","0","27.9","0","0"
"10","1","23","0","0","27.3","1.7","0","27.3","0","0"
"10","2","0","0","0","26.6","1.4","0","26.6","0","0"
"10","2","1","0","0","26","1","0","26","0","0"
"10","2","2","0","0","25.7","0.7","0","25.7","0","0"
"10","2","3","0","0","25.4","0.3","0","25.4","0","0"
"10","2","4","0","0","25.1","0","0","25.1","0","0"
"10","2","5","0","0","25.8","0.7","0","25.8","0","0"
"10","2","6","0","0","26.4","1.4","0","26.4","0","0"
"10","2","7","0","45","27.1","2.1","42.849","26.667","36.561","30.315"
"10","2","8","85","170","28.4","2.4","199.599","32.123","163.149","154.196"
"10","2","9","116","307","29.7","2.8","370.17","37.724","297.892","285.456"
"10","2","10","125","426","31","3.1","517.347","42.501","407.88","392.143"
"10","2","11","200","445","30.7","3.3","619.78","44.54","483.9","465.641"
"10","2","12","201","482","30.3","3.4","669.349","45.298","520.686","501.136"
"10","2","13","201","477","30","3.6","662.894","44.686","517.292","497.863"
"10","2","14","200","431","29.2","4.1","601.874","41.997","476.035","458.046"
"10","2","15","109","415","28.4","4.6","486.557","38.203","391.95","376.718"
"10","2","16","89","292","27.6","5.1","335.229","33.736","275.069","263.267"
"10","2","17","61","144","27.4","3.6","161.623","30.465","133.085","124.824"
"10","2","18","0","21","27.2","2","19.899","26.677","16.978","11.102"
"10","2","19","0","0","27","0.5","0","27","0","0"
"10","2","20","0","0","27.2","0.7","0","27.2","0","0"
"10","2","21","0","0","27.4","0.8","0","27.4","0","0"
"10","2","22","0","0","27.6","1","0","27.6","0","0"
"10","2","23","0","0","27.1","0.7","0","27.1","0","0"
"10","3","0","0","0","26.7","0.3","0","26.7","0","0"
"10","3","1","0","0","26.2","0","0","26.2","0","0"
"10","3","2","0","0","26","0.2","0","26","0","0"
"10","3","3","0","0","25.9","0.3","0","25.9","0","0"
"10","3","4","0","0","25.7","0.5","0","25.7","0","0"
"10","3","5","0","0","25.3","1","0","25.3","0","0"
"10","3","6","0","0","25","1.5","0","25","0","0"
"10","3","7","0","45","26.1","2.1","42.857","25.632","36.748","30.498"
"10","3","8","287","152","26","1.5","270.757","32.194","215.77","205.53"
"10","3","9","0","145","29","1","138.253","32.829","114.522","106.673"
"10","3","10","3","198","26","3.6","191.582","29.276","161.439","152.525"
"10","3","11","5","235","25.9","4.2","229.563","29.916","192.859","183.191"
"10","3","12","6","253","25.8","4.7","248.496","30.03","208.654","198.594"
"10","3","13","6","251","25.7","5.3","246.448","29.626","207.335","197.308"
"10","3","14","5","228","25.4","4.2","222.661","29.369","187.551","178.012"
"10","3","15","2","187","25.4","5.1","180.13","28.093","152.65","143.942"
"10","3","16","0","130","25.3","5.9","123.878","26.698","105.685","98.028"
"10","3","17","0","62","25.3","4.2","58.87","25.527","50.503","43.986"
"10","3","18","0","8","25.3","2.4","7.566","24.1","6.534","0.85"
"10","3","19","0","0","25.3","0.6","0","25.3","0","0"
"10","3","20","0","0","25.4","0.7","0","25.4","0","0"
"10","3","21","0","0","25.6","0.7","0","25.6","0","0"
"10","3","22","0","0","25.7","0.8","0","25.7","0","0"
"10","3","23","0","0","25.7","0.7","0","25.7","0","0"
"10","4","0","0","0","25.7","0.5","0","25.7","0","0"
"10","4","1","0","0","25.7","0.4","0","25.7","0","0"
"10","4","2","0","0","25.8","0.5","0","25.8","0","0"
"10","4","3","0","0","26","0.5","0","26","0","0"
"10","4","4","0","0","26.1","0.4","0","26.1","0","0"
"10","4","5","0","0","26.3","0.5","0","26.3","0","0"
"10","4","6","0","0","26.5","0.6","0","26.5","0","0"
"10","4","7","0","43","27.5","0.7","40.92","26.785","34.896","28.682"
"10","4","8","211","163","28.5","0.3","251.253","36.099","198.239","188.438"
"10","4","9","90","287","31.1","0","335.392","44.167","261.424","249.992"
"10","4","10","178","386","30.6","2.6","521.959","42.764","410.809","394.979"
"10","4","11","201","445","30.1","3.6","622.488","43.627","488.326","469.914"
"10","4","12","202","482","29.7","4.7","672.086","43.109","528.766","508.926"
"10","4","13","202","477","29.2","5.7","665.453","41.138","528.838","508.995"
"10","4","14","202","430","29","3.1","604.022","43.109","475.028","457.073"
"10","4","15","110","413","29.1","4.4","486.295","39.138","389.909","374.74"
"10","4","16","89","290","29.2","5.7","333.969","34.932","272.436","260.705"
"10","4","17","60","143","28.8","3.8","160.673","31.804","131.483","123.258"
"10","4","18","0","20","28.4","1.9","18.949","27.89","16.075","10.216"
"10","4","19","0","0","28","0","0","28","0","0"
"10","4","20","0","0","27.5","0","0","27.5","0","0"
"10","4","21","0","0","27.1","0","0","27.1","0","0"
"10","4","22","0","0","26.6","0","0","26.6","0","0"
"10","4","23","0","0","26.5","0.2","0","26.5","0","0"
"10","5","0","0","0","26.3","0.3","0","26.3","0","0"
"10","5","1","0","0","26.2","0.5","0","26.2","0","0"
"10","5","2","0","0","26.1","0.5","0","26.1","0","0"
"10","5","3","0","0","26.1","0.5","0","26.1","0","0"
"10","5","4","0","0","26","0.5","0","26","0","0"
"10","5","5","0","0","26.2","0.7","0","26.2","0","0"
"10","5","6","0","0","26.5","0.8","0","26.5","0","0"
"10","5","7","0","46","26.7","1","43.847","26.129","37.508","31.244"
"10","5","8","86","172","28.3","1.2","203.242","32.876","165.628","156.616"
"10","5","9","117","309","30","1.5","374.559","39.72","298.489","286.037"
"10","5","10","126","428","31.5","4.6","522.43","41.679","413.653","397.732"
"10","5","11","85","449","29","7.2","516.153","36.839","419.13","403.032"
"10","5","12","27","405","28.8","4.6","421.824","37.157","342.036","328.326"
"10","5","13","10","246","28.6","2.1","245.59","34.815","201.462","191.582"
"10","5","14","28","362","31","1.5","377.615","40.96","300.359","287.854"
"10","5","15","87","349","30.3","1.5","406.104","41.492","321.778","308.661"
"10","5","16","110","276","29.7","1.5","332.669","38.989","265.633","254.087"
"10","5","17","59","142","29.1","1.2","159.52","33.617","129.417","121.238"
"10","5","18","0","19","28.6","0.8","17.999","28.088","15.255","9.411"
"10","5","19","0","0","28","0.5","0","28","0","0"
"10","5","20","0","0","27.6","0.3","0","27.6","0","0"
"10","5","21","0","0","27.3","0.2","0","27.3","0","0"
"10","5","22","0","0","26.9","0","0","26.9","0","0"
"10","5","23","0","0","26.9","0.5","0","26.9","0","0"
"10","6","0","0","0","26.8","1","0","26.8","0","0"
"10","6","1","0","0","26.8","1.5","0","26.8","0","0"
"10","6","2","0","0","26.5","1","0","26.5","0","0"
"10","6","3","0","0","26.3","0.5","0","26.3","0","0"
"10","6","4","0","0","26","0","0","26","0","0"
"10","6","5","0","0","26.3","0","0","26.3","0","0"
"10","6","6","0","0","26.6","0","0","26.6","0","0"
"10","6","7","0","47","26.9","0","44.833","25.732","38.423","32.142"
"10","6","8","87","173","28.9","1.5","205.067","33.304","166.789","157.75"
"10","6","9","118","310","31","3.1","376.767","38.952","301.43","288.895"
"10","6","10","127","428","31","3.6","523.994","42.12","413.967","398.036"
"10","6","11","201","445","31.3","3.8","624.235","44.625","487.189","468.816"
"10","6","12","201","482","31.5","3.9","672.827","45.911","521.734","502.146"
"10","6","13","201","476","31.8","4.1","665.057","45.901","515.723","496.349"
"10","6","14","113","508","31.6","3.9","597.977","44.533","466.931","449.252"
"10","6","15","109","411","31.3","3.8","484.492","41.826","383.217","368.256"
"10","6","16","87","288","31.1","3.6","331.533","38.28","266.016","254.46"
"10","6","17","58","141","30.4","2.9","158.362","33.711","128.445","120.289"
"10","6","18","0","19","29.7","2.2","17.999","29.208","15.173","9.331"
"10","6","19","0","0","29","1.5","0","29","0","0"
"10","6","20","0","0","28.8","1.2","0","28.8","0","0"
"10","6","21","0","0","28.7","0.8","0","28.7","0","0"
"10","6","22","0","0","28.5","0.5","0","28.5","0","0"
"10","6","23","0","0","28.5","0.7","0","28.5","0","0"
"10","7","0","0","0","28.4","0.8","0","28.4","0","0"
"10","7","1","0","0","28.4","1","0","28.4","0","0"
"10","7","2","0","0","28.1","1","0","28.1","0","0"
"10","7","3","0","0","27.8","1","0","27.8","0","0"
"10","7","4","0","0","27.5","1","0","27.5","0","0"
"10","7","5","0","0","27.7","6.6","0","27.7","0","0"
"10","7","6","0","0","27.9","12.3","0","27.9","0","0"
"10","7","7","0","47","28.1","2.1","44.841","27.756","38.064","31.789"
"10","7","8","87","173","28.9","2.1","205.479","32.938","167.458","158.402"
"10","7","9","116","310","29.6","2.1","376.082","38.508","301.595","289.055"
"10","7","10","125","428","30.4","2.1","523.144","43.489","410.417","394.6"
"10","7","11","199","446","30.5","2.4","624.233","45.886","484.014","465.751"
"10","7","12","200","482","30.7","2.8","672.686","46.726","519.41","499.905"
"10","7","13","200","476","30.8","3.1","664.845","46.259","514.601","495.268"
"10","7","14","112","507","31","3.4","596.653","44.514","465.945","448.299"
"10","7","15","85","428","31.1","3.8","483.512","41.602","382.99","368.037"
"10","7","16","87","287","31.3","4.1","330.89","38.139","265.691","254.144"
"10","7","17","58","140","30.6","4.1","157.565","33.481","127.937","119.791"
"10","7","18","0","18","29.9","4.1","17.049","29.421","14.358","8.53"
"10","7","19","0","0","29.2","4.1","0","29.2","0","0"
"10","7","20","0","0","29","3.1","0","29","0","0"
"10","7","21","0","0","29","2.6","0","29","0","0"
"10","7","22","0","0","28.8","2.6","0","28.8","0","0"
"10","7","23","0","0","28.6","2.6","0","28.6","0","0"
"10","8","0","0","0","28.3","2.6","0","28.3","0","0"
"10","8","1","0","0","28.1","2.6","0","28.1","0","0"
"10","8","2","0","0","27.9","2.6","0","27.9","0","0"
"10","8","3","0","0","27.8","2.6","0","27.8","0","0"
"10","8","4","0","0","27.6","2.6","0","27.6","0","0"
"10","8","5","0","0","28","3.1","0","28","0","0"
"10","8","6","0","0","28.5","3.6","0","28.5","0","0"
"10","8","7","0","48","28.9","4.1","45.832","28.695","38.731","32.443"
"10","8","8","88","174","29.7","3.8","207.308","33.142","168.802","159.715"
"10","8","9","117","310","30.6","3.4","377.289","38.333","302.841","290.266"
"10","8","10","126","428","31.4","3.1","524.692","43.083","412.5","396.615"
"10","8","11","200","446","31.7","3.3","625.992","45.687","485.885","467.558"
"10","8","12","200","482","31.9","3.4","673.504","46.987","519.334","499.832"
"10","8","13","200","476","32.2","3.6","665.587","46.936","513.356","494.067"
"10","8","14","112","506","31.6","4.6","596.214","43.757","467.429","449.733"
"10","8","15","85","427","30.9","5.7","482.987","39.495","386.686","371.618"
"10","8","16","106","275","30.3","6.7","330.378","35.429","268.598","256.972"
"10","8","17","57","139","29.8","5.3","156.4","32.24","127.789","119.647"
"10","8","18","0","18","29.3","4","17.05","28.799","14.401","8.573"
"10","8","19","0","0","28.8","2.6","0","28.8","0","0"
"10","8","20","0","0","28.9","2.8","0","28.9","0","0"
"10","8","21","0","0","29","3.1","0","29","0","0"
"10","8","22","0","0","28.9","2.6","0","28.9","0","0"
"10","8","23","0","0","28.7","2.4","0","28.7","0","0"
"10","9","0","0","0","28.5","2.3","0","28.5","0","0"
"10","9","1","0","0","28.3","2.1","0","28.3","0","0"
"10","9","2","0","0","29","2.6","0","29","0","0"
"10","9","3","0","0","28.6","2.6","0","28.6","0","0"
"10","9","4","0","0","28.2","2.6","0","28.2","0","0"
"10","9","5","0","0","28.1","2.3","0","28.1","0","0"
"10","9","6","0","0","28","2.1","0","28","0","0"
"10","9","7","0","48","28","0.5","45.841","27.416","38.975","32.683"
"10","9","8","87","174","30","1","207.283","34.953","167.345","158.292"
"10","9","9","116","311","30.1","2.3","378.209","38.838","302.844","290.269"
"10","9","10","125","428","30.2","3.6","524.619","41.334","416.159","400.157"
"10","9","11","200","446","29.1","2.5","626.817","44.38","489.84","471.376"
"10","9","12","203","481","28","1.5","676.256","47.256","520.723","501.171"
"10","9","13","203","475","28.1","2.1","668.238","45.633","518.921","499.433"
"10","9","14","90","428","29","1.5","499.554","43.71","391.749","376.522"
"10","9","15","20","296","28","1","299.553","37.767","242.067","231.149"
"10","9","16","0","127","27","0.5","121.086","31.164","101.117","93.559"
"10","9","17","0","100","26.8","0.3","95.504","29.095","80.552","73.427"
"10","9","18","0","14","26.7","0.2","13.253","25.395","11.376","5.604"
"10","9","19","0","0","26.5","0","0","26.5","0","0"
"10","9","20","0","0","26.7","0","0","26.7","0","0"
"10","9","21","0","0","27","0","0","27","0","0"
"10","9","22","0","0","26.4","0","0","26.4","0","0"
"10","9","23","0","0","26","0","0","26","0","0"
"10","10","0","0","0","26","0.5","0","26","0","0"
"10","10","1","0","0","26","1","0","26","0","0"
"10","10","2","0","0","25.7","0.7","0","25.7","0","0"
"10","10","3","0","0","25.5","0.5","0","25.5","0","0"
"10","10","4","0","0","25.2","0.2","0","25.2","0","0"
"10","10","5","0","0","25","0","0","25","0","0"
"10","10","6","0","0","25.2","0.7","0","25.2","0","0"
"10","10","7","0","49","25.4","1.5","46.836","24.952","40.288","33.97"
"10","10","8","88","175","27","0","209.112","33.746","169.847","160.735"
"10","10","9","117","311","28.4","0.7","379.407","40.102","301.887","289.338"
"10","10","10","126","429","29.9","1.5","527.14","44.355","411.734","395.875"
"10","10","11","201","446","30.9","2.2","628.554","46.79","485.081","466.781"
"10","10","12","202","481","31.9","2.9","676.068","47.826","519.021","499.53"
"10","10","13","203","475","32.9","3.6","668.958","47.707","513.872","494.565"
"10","10","14","90","427","31.3","3.8","498.969","42.272","394.192","378.888"
"10","10","15","20","296","29.6","3.9","299.673","35.908","244.415","233.436"
"10","10","16","0","127","28","4.1","121.101","29.985","101.706","94.135"
"10","10","17","0","99","27.2","2.9","94.565","28.384","80.033","72.918"
"10","10","18","0","14","26.3","1.7","13.253","25.307","11.381","5.608"
"10","10","19","0","0","25.5","0.5","0","25.5","0","0"
"10","10","20","0","0","25.7","0.3","0","25.7","0","0"
"10","10","21","0","0","25.8","0.2","0","25.8","0","0"
"10","10","22","0","0","26","0","0","26","0","0"
"10","10","23","0","0","26","0","0","26","0","0"
"10","11","0","0","0","25.9","0","0","25.9","0","0"
"10","11","1","0","0","25.8","0","0","25.8","0","0"
"10","11","2","0","0","25.8","0","0","25.8","0","0"
"10","11","3","0","0","25.9","0","0","25.9","0","0"
"10","11","4","0","0","25.9","0","0","25.9","0","0"
"10","11","5","0","0","25.4","0.5","0","25.4","0","0"
"10","11","6","0","0","25","1","0","25","0","0"
"10","11","7","0","19","25.1","1.5","17.991","23.793","15.56","9.711"
"10","11","8","0","80","25.1","1.2","76.049","25.586","65.222","58.411"
"10","11","9","0","147","25","0.8","140.325","28.006","118.975","111.028"
"10","11","10","3","199","25","0.5","192.86","30.621","161.469","152.555"
"10","11","11","5","235","25.4","0.3","229.987","33.257","190.11","180.509"
"10","11","12","6","252","25.9","0.2","247.975","35.051","203.184","193.26"
"10","11","13","6","249","26.3","0","244.93","36.134","199.616","189.781"
"10","11","14","5","225","26.3","1","220.118","32.494","182.628","173.21"
"10","11","15","2","185","26.3","2.1","178.447","30.119","149.763","141.122"
"10","11","16","0","127","26.3","3.1","121.115","28.197","102.594","95.004"
"10","11","17","0","99","26.1","1.5","94.598","27.552","80.379","73.257"
"10","11","18","0","14","26","0","13.253","24.539","11.422","5.649"
"10","11","19","0","0","25.6","0","0","25.6","0","0"
"10","11","20","0","0","25.6","0","0","25.6","0","0"
"10","11","21","0","0","25.6","0","0","25.6","0","0"
"10","11","22","0","0","25.6","0","0","25.6","0","0"
"10","11","23","0","0","25.5","0.2","0","25.5","0","0"
"10","12","0","0","0","25.5","0.3","0","25.5","0","0"
"10","12","1","0","0","25.4","0.5","0","25.4","0","0"
"10","12","2","0","0","25.3","0.3","0","25.3","0","0"
"10","12","3","0","0","25.1","0.2","0","25.1","0","0"
"10","12","4","0","0","25","0","0","25","0","0"
"10","12","5","0","0","25","0","0","25","0","0"
"10","12","6","0","1","25.2","0","0.97","22.085","0.845","0"
"10","12","7","0","50","25.5","0","47.846","24.336","41.276","34.938"
"10","12","8","89","175","27","0.7","210.336","32.358","172.042","162.878"
"10","12","9","118","312","28.5","1.4","382.147","38.62","306.379","293.704"
"10","12","10","127","429","30","2.1","529.378","43.262","415.832","399.841"
"10","12","11","201","445","31","2.6","629.146","46.148","487.178","468.806"
"10","12","12","202","481","28","1.5","677.606","47.299","521.65","502.065"
"10","12","13","202","474","30.3","2.1","668.398","47.796","513.207","493.923"
"10","12","14","113","504","29.9","2.3","597.287","45.224","464.736","447.131"
"10","12","15","86","425","29.4","2.4","483.613","41.628","383.028","368.073"
"10","12","16","106","272","29","2.6","328.74","36.945","265.282","253.746"
"10","12","17","55","137","28","2.2","154.449","31.505","126.716","118.598"
"10","12","18","0","16","27.1","1.9","15.151","26.418","12.943","7.142"
"10","12","19","0","0","26.1","1.5","0","26.1","0","0"
"10","12","20","0","0","25.9","1.3","0","25.9","0","0"
"10","12","21","0","0","25.8","1.2","0","25.8","0","0"
"10","12","22","0","0","25.6","1","0","25.6","0","0"
"10","12","23","0","0","25.4","0.8","0","25.4","0","0"
"10","13","0","0","0","25.2","0.7","0","25.2","0","0"
"10","13","1","0","0","25","0.5","0","25","0","0"
"10","13","2","0","0","25","0","0","25","0","0"
"10","13","3","0","0","25.1","0.1","0","25.1","0","0"
"10","13","4","0","0","25.2","0.2","0","25.2","0","0"
"10","13","5","0","0","25.4","0.3","0","25.4","0","0"
"10","13","6","0","1","25.5","0.4","0.97","23.095","0.842","0"
"10","13","7","0","50","25.6","0.5","47.856","24.962","41.164","34.829"
"10","13","8","89","176","27.3","0.5","211.728","33.044","172.646","163.467"
"10","13","9","118","312","29","0.5","382.685","41.501","302.392","289.829"
"10","13","10","127","429","30.3","0.5","530.076","48.336","405.526","389.865"
"10","13","11","86","450","29.3","1","522.065","45.671","405.311","389.656"
"10","13","12","27","404","28.3","1.6","423.322","40.248","337.964","324.373"
"10","13","13","10","245","27.3","2.1","245.05","33.489","202.333","192.431"
"10","13","14","28","358","27.8","1.9","375.753","37.066","304.795","292.165"
"10","13","15","74","353","28.2","1.7","402.825","38.918","323.444","310.278"
"10","13","16","115","266","28.7","1.5","328.341","37.853","263.635","252.143"
"10","13","17","54","136","27.8","1.3","153.268","31.974","125.489","117.398"
"10","13","18","0","16","27","1.2","15.151","26.287","12.951","7.15"
"10","13","19","0","0","26.1","1","0","26.1","0","0"
"10","13","20","0","0","25.9","0.7","0","25.9","0","0"
"10","13","21","0","0","25.7","0.3","0","25.7","0","0"
"10","13","22","0","0","25.5","0","0","25.5","0","0"
"10","13","23","0","0","25.5","0","0","25.5","0","0"
"10","14","0","0","0","25.5","0","0","25.5","0","0"
"10","14","1","0","0","25.5","0","0","25.5","0","0"
"10","14","2","0","0","25.2","0.5","0","25.2","0","0"
"10","14","3","0","0","25","1","0","25","0","0"
"10","14","4","0","0","25","0","0","25","0","0"
"10","14","5","0","0","25.9","12.3","0","25.9","0","0"
"10","14","6","0","1","26.8","10","0.97","26.101","0.83","0"
"10","14","7","53","62","27.7","7.8","72.241","27.956","58.448","51.773"
"10","14","8","264","170","28.7","5.5","290.371","33.155","232.644","221.972"
"10","14","9","152","363","29.6","3.3","460.594","39.439","367.697","353.214"
"10","14","10","180","387","30.5","1","532.385","46.861","410.333","394.518"
"10","14","11","33","210","31","1.5","235.486","38.08","190.051","180.452"
"10","14","12","6","253","30.9","1.5","249.096","37.287","201.851","191.961"
"10","14","13","6","249","30.1","1.5","245.073","36.409","199.46","189.629"
"10","14","14","5","225","30.1","1.1","220.242","36.208","179.425","170.084"
"10","14","15","2","184","30.1","0.7","177.572","35.4","145.238","136.701"
"10","14","16","3","168","30.1","0.3","162.594","35.486","132.895","124.638"
"10","14","17","0","69","29.1","0.1","65.57","31.047","54.787","48.185"
"10","14","18","0","6","28","0","5.672","25.969","4.856","0"
"10","14","19","0","0","28","0","0","28","0","0"
"10","14","20","0","0","27.7","0.1","0","27.7","0","0"
"10","14","21","0","0","27.5","0.2","0","27.5","0","0"
"10","14","22","0","0","27.2","0.4","0","27.2","0","0"
"10","14","23","0","0","27","0.5","0","27","0","0"
"10","15","0","0","0","26.7","0.4","0","26.7","0","0"
"10","15","1","0","0","26.5","0.2","0","26.5","0","0"
"10","15","2","0","0","26.2","0.1","0","26.2","0","0"
"10","15","3","0","0","26","0","0","26","0","0"
"10","15","4","0","0","25.5","0.7","0","25.5","0","0"
"10","15","5","0","0","25","1.5","0","25","0","0"
"10","15","6","0","1","25","1.8","0.97","23.31","0.841","0"
"10","15","7","34","61","25","2.1","67.379","25.153","56.078","49.45"
"10","15","8","150","179","25.3","2.1","246.027","30.388","201.946","192.054"
"10","15","9","55","290","25.7","2.1","320.477","33.274","264.328","252.818"
"10","15","10","9","195","26","2.1","194.066","30.534","162.531","153.592"
"10","15","11","17","308","27.5","2.1","312.219","34.723","256.23","244.937"
"10","15","12","30","401","29","2.1","423.88","39.424","339.821","326.176"
"10","15","13","51","447","29.2","1.9","489.777","41.962","387.622","372.525"
"10","15","14","90","426","29.5","1.8","499.95","42.923","393.657","378.37"
"10","15","15","75","394","29.7","1.6","445.34","42.153","351.796","337.794"
"10","15","16","80","285","30","1.5","327.565","39.29","261.635","250.197"
"10","15","17","54","135","29.5","1.9","152.649","33.179","124.252","116.189"
"10","15","18","0","16","28.9","2.2","15.151","28.287","12.829","7.03"
"10","15","19","0","0","28.4","2.6","0","28.4","0","0"
"10","15","20","0","0","27.9","2.7","0","27.9","0","0"
"10","15","21","0","0","27.3","2.8","0","27.3","0","0"
"10","15","22","0","0","26.8","2.9","0","26.8","0","0"
"10","15","23","0","0","26.3","3.2","0","26.3","0","0"
"10","16","0","0","0","25.8","3.3","0","25.8","0","0"
"10","16","1","0","0","25.3","3.5","0","25.3","0","0"
"10","16","2","0","0","24.9","3.7","0","24.9","0","0"
"10","16","3","0","0","24.4","4","0","24.4","0","0"
"10","16","4","0","0","23.7","4.6","0","23.7","0","0"
"10","16","5","0","0","23.4","11.1","0","23.4","0","0"
"10","16","6","0","0","23.3","8.7","0","23.3","0","0"
"10","16","7","0","20","23.2","6.2","18.94","22.471","16.482","10.615"
"10","16","8","0","81","23.8","4.6","77.017","24.157","66.497","59.66"
"10","16","9","0","147","24.4","3.1","140.418","26.46","119.931","111.963"
"10","16","10","3","200","25","1.5","194.014","29.363","163.422","154.462"
"10","16","11","5","235","25.3","1.6","230.232","30.803","192.597","182.935"
"10","16","12","6","252","25.7","1.7","248.224","31.734","206.716","196.704"
"10","16","13","6","248","26","1.8","244.197","31.888","203.209","193.285"
"10","16","14","5","224","26.4","1.9","219.355","31.522","182.858","173.434"
"10","16","15","2","183","26.7","2","176.664","30.539","147.967","139.367"
"10","16","16","0","125","27.1","2.1","119.261","29.25","100.516","92.97"
"10","16","17","0","96","26.5","1","91.834","28.065","77.84","70.771"
"10","16","18","0","13","26","0","12.305","24.463","10.609","4.85"
"10","16","19","0","0","26","1","0","26","0","0"
"10","16","20","0","0","25.8","0.7","0","25.8","0","0"
"10","16","21","0","0","25.5","0.3","0","25.5","0","0"
"10","16","22","0","0","25.3","0","0","25.3","0","0"
"10","16","23","0","0","25.2","0","0","25.2","0","0"
"10","17","0","0","0","25.1","0","0","25.1","0","0"
"10","17","1","0","0","25","0","0","25","0","0"
"10","17","2","0","0","24.9","0.2","0","24.9","0","0"
"10","17","3","0","0","24.7","0.3","0","24.7","0","0"
"10","17","4","0","0","24.6","0.5","0","24.6","0","0"
"10","17","5","0","0","25","12.3","0","25","0","0"
"10","17","6","0","1","25.4","6.6","0.97","24.455","0.836","0"
"10","17","7","0","52","25.8","1","49.898","25.389","42.834","36.467"
"10","17","8","238","165","28","1","276.288","35.049","219.872","209.528"
"10","17","9","462","238","29","1.5","551.155","43.754","427.833","411.453"
"10","17","10","646","249","30","2.1","793.449","50.181","600.021","577.529"
"10","17","11","744","241","30.5","2.4","951.133","54.182","705.463","678.729"
"10","17","12","829","196","31","2.8","1024.715","55.614","754.408","725.575"
"10","17","13","858","171","31.5","3.1","1019.356","55.403","751.286","722.589"
"10","17","14","695","253","31.2","3.1","894.174","52.41","669.342","644.103"
